"LAKE_ID","SAMPLE_DATE","year","decade","dyear","month","log_NPratio","Result.Value"
"1102BAB1109",1992-07-22,1992,1990,1992.55464480874,"07","NPratio",0.510825623765991
"1102BAB1109",1992-08-20,1992,1990,1992.63387978142,"08","NPratio",0
"1102BAB1109",1997-06-09,1997,1990,1997.43561643836,"06","NPratio",-0.182321556793955
"1102BAB1109",1997-06-23,1997,1990,1997.47397260274,"06","NPratio",0.510825623765991
"1102BAB1109",1997-07-08,1997,1990,1997.51506849315,"07","NPratio",0.693147180559945
"1102BAB1109",1997-07-30,1997,1990,1997.57534246575,"07","NPratio",0.105360515657826
"1102BAB1109",1999-05-23,1999,1990,1999.38904109589,"05","NPratio",0.105360515657826
"1102BAB1109",1999-06-05,1999,1990,1999.42465753425,"06","NPratio",0.356674943938732
"1102BAB1109",1999-06-21,1999,1990,1999.46849315068,"06","NPratio",0.22314355131421
"1102BAB1109",1999-07-05,1999,1990,1999.50684931507,"07","NPratio",0.105360515657826
"1102BAB1109",1999-07-21,1999,1990,1999.55068493151,"07","NPratio",0.485507815781701
"1102BAB1109",1999-08-01,1999,1990,1999.58082191781,"08","NPratio",0
"1102BAB1109",1999-08-15,1999,1990,1999.61917808219,"08","NPratio",-0.405465108108164
"1102BAB1109",1999-09-14,1999,1990,1999.70136986301,"09","NPratio",0
"1102BAB1109",2000-06-03,2000,2000,2000.42076502732,"06","NPratio",-0.182321556793955
"1102BAB1109",2000-07-02,2000,2000,2000.5,"07","NPratio",-0.0953101798043248
"1102BAB1109",2000-07-15,2000,2000,2000.53551912568,"07","NPratio",-0.53062825106217
"1102BAB1109",2000-08-01,2000,2000,2000.58196721311,"08","NPratio",-0.641853886172395
"1102BAB1109",2000-08-16,2000,2000,2000.62295081967,"08","NPratio",-0.78845736036427
"1102BAB1109",2000-08-30,2000,2000,2000.66120218579,"08","NPratio",-0.78845736036427
"1102BAB1109",2000-09-19,2000,2000,2000.71584699454,"09","NPratio",-0.405465108108164
"1102BAB1109",2001-06-06,2001,2000,2001.42739726027,"06","NPratio",0.00200200267067297
"1102BAB1109",2001-06-26,2001,2000,2001.48219178082,"06","NPratio",0.245900538436826
"1102BAB1109",2001-07-10,2001,2000,2001.52054794521,"07","NPratio",0.221894331913778
"1102BAB1109",2001-07-24,2001,2000,2001.55890410959,"07","NPratio",-0.546964670381864
"1102BAB1109",2001-08-07,2001,2000,2001.59726027397,"08","NPratio",0.224394333215862
"1101BAL1090",1991-06-12,1991,1990,1991.44383561644,"06","NPratio",-1.33500106673234
"1101BAL1090",1991-06-30,1991,1990,1991.49315068493,"06","NPratio",-0.693147180559945
"1101BAL1090",1991-07-15,1991,1990,1991.53424657534,"07","NPratio",-0.741937344729377
"1101BAL1090",1991-07-28,1991,1990,1991.5698630137,"07","NPratio",-0.470003629245736
"1101BAL1090",1991-08-11,1991,1990,1991.60821917808,"08","NPratio",-0.78845736036427
"1101BAL1090",1991-08-25,1991,1990,1991.64657534247,"08","NPratio",-0.78845736036427
"1101BAL1090",1991-09-08,1991,1990,1991.68493150685,"09","NPratio",-0.470003629245736
"1101BAL1090",1991-09-22,1991,1990,1991.72328767123,"09","NPratio",-0.832909122935104
"1101BAL1090",1992-06-07,1992,1990,1992.43169398907,"06","NPratio",-1.79175946922805
"1101BAL1090",1992-07-05,1992,1990,1992.50819672131,"07","NPratio",-0.916290731874155
"1101BAL1090",1992-08-02,1992,1990,1992.58469945355,"08","NPratio",-0.741937344729377
"1101BAL1090",1992-08-30,1992,1990,1992.66120218579,"08","NPratio",-0.693147180559945
"1101BAL1090",1993-06-06,1993,1990,1993.42739726027,"06","NPratio",-0.300104592450338
"1101BAL1090",1993-07-04,1993,1990,1993.50410958904,"07","NPratio",-0.139761942375159
"1101BAL1090",1993-08-01,1993,1990,1993.58082191781,"08","NPratio",-0.693147180559945
"1101BAL1090",1993-08-29,1993,1990,1993.65753424658,"08","NPratio",-0.587786664902119
"1101BAL1090",1994-06-12,1994,1990,1994.44383561644,"06","NPratio",-0.8754687373539
"1101BAL1090",1994-07-10,1994,1990,1994.52054794521,"07","NPratio",-0.78845736036427
"1101BAL1090",1994-08-07,1994,1990,1994.59726027397,"08","NPratio",-0.78845736036427
"1101BAL1090",1994-09-04,1994,1990,1994.67397260274,"09","NPratio",-0.832909122935104
"1101BAL1090",1995-06-25,1995,1990,1995.47945205479,"06","NPratio",-0.8754687373539
"1101BAL1090",1995-07-09,1995,1990,1995.51780821918,"07","NPratio",-0.832909122935104
"1101BAL1090",1995-07-24,1995,1990,1995.55890410959,"07","NPratio",-0.693147180559945
"1101BAL1090",1995-08-06,1995,1990,1995.59452054795,"08","NPratio",-0.955511445027436
"1101BAL1090",1999-07-26,1999,1990,1999.56438356164,"07","NPratio",-0.832909122935104
"1101BAL1090",1999-08-09,1999,1990,1999.60273972603,"08","NPratio",-1.02961941718116
"1101BAL1090",1999-08-29,1999,1990,1999.65753424658,"08","NPratio",-0.641853886172395
"1101BAL1090",1999-09-12,1999,1990,1999.69589041096,"09","NPratio",-0.587786664902119
"1101BAL1090",2000-07-23,2000,2000,2000.55737704918,"07","NPratio",-1.28093384546206
"1101BAL1090",2000-08-06,2000,2000,2000.5956284153,"08","NPratio",-1.16315080980568
"1101BAL1090",2000-08-19,2000,2000,2000.63114754098,"08","NPratio",-1.09861228866811
"1101BAL1090",2000-09-04,2000,2000,2000.67486338798,"09","NPratio",-1.41098697371026
"1101BAL1090",2001-06-24,2001,2000,2001.47671232877,"06","NPratio",-0.916290731874155
"1101BAL1090",2001-07-08,2001,2000,2001.51506849315,"07","NPratio",-1.02961941718116
"1101BAL1090",2001-07-23,2001,2000,2001.55616438356,"07","NPratio",-1.09861228866811
"1101BAL1090",2001-08-06,2001,2000,2001.59452054795,"08","NPratio",-0.8754687373539
"1005BAR0338",1997-06-10,1997,1990,1997.43835616438,"06","NPratio",0
"1005BAR0338",1997-06-24,1997,1990,1997.47671232877,"06","NPratio",0.105360515657826
"1005BAR0338",1997-07-08,1997,1990,1997.51506849315,"07","NPratio",0.105360515657826
"1005BAR0338",1997-07-21,1997,1990,1997.55068493151,"07","NPratio",0.105360515657826
"1005BAR0338",1997-08-05,1997,1990,1997.59178082192,"08","NPratio",0.510825623765991
"1005BAR0338",1997-08-19,1997,1990,1997.6301369863,"08","NPratio",0
"1005BAR0338",1997-09-02,1997,1990,1997.66849315068,"09","NPratio",0.105360515657826
"1005BAR0338",1997-09-15,1997,1990,1997.70410958904,"09","NPratio",0.22314355131421
"1005BAR0338",1998-06-09,1998,1990,1998.43561643836,"06","NPratio",0.105360515657826
"1005BAR0338",1999-06-28,1999,1990,1999.48767123288,"06","NPratio",0
"1005BAR0338",1999-07-15,1999,1990,1999.53424657534,"07","NPratio",0.105360515657826
"1005BAR0338",1999-07-27,1999,1990,1999.56712328767,"07","NPratio",0.22314355131421
"1005BAR0338",1999-08-10,1999,1990,1999.60547945205,"08","NPratio",0.105360515657826
"1005BAR0338",1999-08-17,1999,1990,1999.62465753425,"08","NPratio",-0.262364264467491
"1005BAR0338",1999-08-30,1999,1990,1999.6602739726,"08","NPratio",-0.0953101798043248
"1005BAR0338",1999-09-13,1999,1990,1999.69863013699,"09","NPratio",0
"1005BAR0338",1999-10-01,1999,1990,1999.74794520548,"10","NPratio",-0.955511445027436
"1005BAR0338",2000-07-10,2000,2000,2000.5218579235,"07","NPratio",0.693147180559945
"0601BEA0174",1991-06-30,1991,1990,1991.49315068493,"06","NPratio",-1.06471073699243
"0601BEA0174",1991-07-14,1991,1990,1991.53150684932,"07","NPratio",-1.91692261218206
"0601BEA0174",1991-07-28,1991,1990,1991.5698630137,"07","NPratio",-1.50407739677627
"0601BEA0174",1991-08-11,1991,1990,1991.60821917808,"08","NPratio",-1.52605630349505
"0601BEA0174",1991-08-25,1991,1990,1991.64657534247,"08","NPratio",-1.22377543162212
"0601BEA0174",1991-09-14,1991,1990,1991.70136986301,"09","NPratio",-1.93152141160321
"0601BEA0174",1991-09-28,1991,1990,1991.7397260274,"09","NPratio",-1.09861228866811
"0601BEA0174",1992-06-14,1992,1990,1992.45081967213,"06","NPratio",-0.587786664902119
"0601BEA0174",1992-07-12,1992,1990,1992.52732240437,"07","NPratio",-1.28093384546206
"0601BEA0174",1992-08-10,1992,1990,1992.60655737705,"08","NPratio",-1.1314021114911
"0601BEA0174",1992-09-06,1992,1990,1992.68032786885,"09","NPratio",-1.3609765531356
"0601BEA0174",1993-07-07,1993,1990,1993.51232876712,"07","NPratio",-0.0953101798043248
"0601BEA0174",1993-07-25,1993,1990,1993.56164383562,"07","NPratio",-0.693147180559945
"0601BEA0174",1993-08-08,1993,1990,1993.6,"08","NPratio",-1.28093384546206
"0601BEA0174",1993-09-05,1993,1990,1993.67671232877,"09","NPratio",-1.3609765531356
"0601BEA0174",1994-06-05,1994,1990,1994.42465753425,"06","NPratio",-0.53062825106217
"0601BEA0174",1994-07-03,1994,1990,1994.50136986301,"07","NPratio",-0.182321556793955
"0601BEA0174",1994-07-31,1994,1990,1994.57808219178,"07","NPratio",-1.33500106673234
"0601BEA0174",1994-08-25,1994,1990,1994.64657534247,"08","NPratio",-0.8754687373539
"0906BLA0001",1988-06-20,1988,1980,1988.46721311475,"06","NPratio",0.356674943938732
"0906BLA0001",1988-06-29,1988,1980,1988.49180327869,"06","NPratio",-1.02961941718116
"0906BLA0001",1988-07-06,1988,1980,1988.51092896175,"07","NPratio",-0.641853886172395
"0906BLA0001",1988-07-13,1988,1980,1988.53005464481,"07","NPratio",-0.262364264467491
"0906BLA0001",1988-07-20,1988,1980,1988.54918032787,"07","NPratio",-0.587786664902119
"0906BLA0001",1988-07-27,1988,1980,1988.56830601093,"07","NPratio",-0.955511445027436
"0906BLA0001",1988-08-03,1988,1980,1988.58743169399,"08","NPratio",-0.993251773010283
"0906BLA0001",1988-08-08,1988,1980,1988.60109289617,"08","NPratio",-1.22377543162212
"0906BLA0001",1988-08-17,1988,1980,1988.62568306011,"08","NPratio",-1.30833281965018
"0906BLA0001",1988-08-26,1988,1980,1988.65027322404,"08","NPratio",-1.22377543162212
"0906BLA0001",1988-08-31,1988,1980,1988.66393442623,"08","NPratio",-1.25276296849537
"0906BLA0001",1988-09-07,1988,1980,1988.68306010929,"09","NPratio",-1.48160454092422
"0906BLA0001",1988-09-14,1988,1980,1988.70218579235,"09","NPratio",-1.52605630349505
"0906BLA0001",1988-09-22,1988,1980,1988.72404371585,"09","NPratio",-1.3609765531356
"0906BLA0001",1988-09-27,1988,1980,1988.73770491803,"09","NPratio",-1.3609765531356
"0906BLA0001",1989-06-27,1989,1980,1989.48493150685,"06","NPratio",-1.22377543162212
"0906BLA0001",1989-12-08,1989,1980,1989.93424657534,"12","NPratio",1.29098418131557
"0906BLA0001",1990-07-05,1990,1990,1990.50684931507,"07","NPratio",-1.48160454092422
"0906BLA0001",1990-08-05,1990,1990,1990.59178082192,"08","NPratio",-1.84054963339749
"0906BLA0001",1990-08-29,1990,1990,1990.65753424658,"08","NPratio",-1.54756250871601
"0906BLA0001",1991-06-17,1991,1990,1991.45753424658,"06","NPratio",-1.25276296849537
"0906BLA0001",1991-07-02,1991,1990,1991.49863013699,"07","NPratio",-1.28093384546206
"0906BLA0001",1991-07-29,1991,1990,1991.57260273973,"07","NPratio",-1.68639895357023
"0906BLA0001",1991-09-09,1991,1990,1991.68767123288,"09","NPratio",-1.7404661748405
"0906BLA0001",1992-06-09,1992,1990,1992.43715846995,"06","NPratio",-0.405465108108164
"0906BLA0001",1992-06-23,1992,1990,1992.47540983607,"06","NPratio",0.715620036412004
"0906BLA0001",1992-07-11,1992,1990,1992.52459016393,"07","NPratio",-1.48160454092422
"0906BLA0001",1992-08-20,1992,1990,1992.63387978142,"08","NPratio",-1.22377543162212
"0906BLA0001",1993-09-08,1993,1990,1993.68493150685,"09","NPratio",-1.16315080980568
"0906BLA0001",1994-08-20,1994,1990,1994.63287671233,"08","NPratio",-1.88706964903238
"0906BLA0001",1995-07-31,1995,1990,1995.57808219178,"07","NPratio",-2.29253475714054
"0906BLA0001",1998-06-01,1998,1990,1998.41369863014,"06","NPratio",-1.68639895357023
"0906BLA0001",1998-06-15,1998,1990,1998.45205479452,"06","NPratio",-1.50407739677627
"0906BLA0001",1999-06-01,1999,1990,1999.41369863014,"06","NPratio",-0.641853886172395
"0906BLA0001",1999-06-14,1999,1990,1999.44931506849,"06","NPratio",-1.1314021114911
"0906BLA0001",1999-06-29,1999,1990,1999.4904109589,"06","NPratio",-1.38629436111989
"0906BLA0001",1999-07-12,1999,1990,1999.52602739726,"07","NPratio",-1.82454929205105
"0906BLA0001",1999-07-26,1999,1990,1999.56438356164,"07","NPratio",-1.26694760348732
"0906BLA0001",1999-08-09,1999,1990,1999.60273972603,"08","NPratio",-2.17475172148416
"0906BLA0001",1999-08-23,1999,1990,1999.64109589041,"08","NPratio",-1.79175946922805
"0906BLA0001",1999-09-07,1999,1990,1999.68219178082,"09","NPratio",-1.48160454092422
"0906BLA0001",2000-06-12,2000,2000,2000.44535519126,"06","NPratio",-1.16315080980568
"0906BLA0001",2000-06-26,2000,2000,2000.48360655738,"06","NPratio",-1.16315080980568
"0906BLA0001",2000-07-11,2000,2000,2000.52459016393,"07","NPratio",-1.16315080980568
"0906BLA0001",2000-07-24,2000,2000,2000.56010928962,"07","NPratio",-1.41098697371026
"0906BLA0001",2000-07-31,2000,2000,2000.57923497268,"07","NPratio",-0.8754687373539
"0906BLA0001",2001-06-06,2001,2000,2001.42739726027,"06","NPratio",-0.688637025082059
"0906BLA0001",2001-06-18,2001,2000,2001.4602739726,"06","NPratio",-0.712949807856125
"0906BLA0001",2001-07-02,2001,2000,2001.49863013699,"07","NPratio",-0.813593333635812
"0906BLA0001",2001-07-16,2001,2000,2001.53698630137,"07","NPratio",-0.625403528473426
"0302BLI0077",1993-05-19,1993,1990,1993.37808219178,"05","NPratio",-1.06471073699243
"0302BLI0077",1993-06-23,1993,1990,1993.47397260274,"06","NPratio",-1.09861228866811
"0302BLI0077",1993-07-16,1993,1990,1993.53698630137,"07","NPratio",-0.832909122935104
"0302BLI0077",1993-08-20,1993,1990,1993.63287671233,"08","NPratio",-1.56861591791385
"0302BLI0077",1993-09-17,1993,1990,1993.7095890411,"09","NPratio",-0.672944473242426
"0302BLI0077",1993-10-29,1993,1990,1993.82465753425,"10","NPratio",1.27808077647966
"0302BLI0077",1994-06-14,1994,1990,1994.44931506849,"06","NPratio",-0.993251773010283
"0302BLI0077",1994-07-12,1994,1990,1994.52602739726,"07","NPratio",-0.693147180559945
"0302BLI0077",1994-08-08,1994,1990,1994.6,"08","NPratio",-1.41098697371026
"0302BLI0077",1994-09-06,1994,1990,1994.67945205479,"09","NPratio",-2.15176220325946
"0302BLI0077",1996-07-28,1996,1990,1996.57103825137,"07","NPratio",-2.09186406167839
"0302BLI0077",1996-08-11,1996,1990,1996.60928961749,"08","NPratio",-1.6094379124341
"0302BLI0077",1996-08-29,1996,1990,1996.65846994536,"08","NPratio",-1.68639895357023
"0302BLI0077",1996-09-15,1996,1990,1996.70491803279,"09","NPratio",-0.86148249537916
"0302BLI0077",1996-09-29,1996,1990,1996.74316939891,"09","NPratio",-0.312374685042152
"0302BLI0077",1997-06-29,1997,1990,1997.4904109589,"06","NPratio",1.73204023452643
"0302BLI0077",1997-07-13,1997,1990,1997.52876712329,"07","NPratio",1.33750419695046
"0302BLI0077",1997-07-27,1997,1990,1997.56712328767,"07","NPratio",-1.02961941718116
"0302BLI0077",1997-09-01,1997,1990,1997.66575342466,"09","NPratio",-1.88706964903238
"0302BLI0077",1997-09-14,1997,1990,1997.70136986301,"09","NPratio",-0.955511445027436
"0302BLI0077",1997-09-27,1997,1990,1997.73698630137,"09","NPratio",1.49165487677772
"0602BRA0154",1988-06-25,1988,1980,1988.48087431694,"06","NPratio",-0.182321556793955
"0602BRA0154",1988-07-04,1988,1980,1988.50546448087,"07","NPratio",0.105360515657826
"0602BRA0154",1988-07-10,1988,1980,1988.5218579235,"07","NPratio",0.22314355131421
"0602BRA0154",1988-07-17,1988,1980,1988.54098360656,"07","NPratio",0.356674943938732
"0602BRA0154",1988-07-24,1988,1980,1988.56010928962,"07","NPratio",-0.182321556793955
"0602BRA0154",1988-07-31,1988,1980,1988.57923497268,"07","NPratio",0.22314355131421
"0602BRA0154",1988-08-07,1988,1980,1988.59836065574,"08","NPratio",0.22314355131421
"0602BRA0154",1988-08-14,1988,1980,1988.6174863388,"08","NPratio",0
"0602BRA0154",1988-08-28,1988,1980,1988.65573770492,"08","NPratio",0.430782916092454
"0602BRA0154",1988-09-05,1988,1980,1988.67759562842,"09","NPratio",0.356674943938732
"0602BRA0154",1989-06-25,1989,1980,1989.47945205479,"06","NPratio",0.510825623765991
"0602BRA0154",1989-07-23,1989,1980,1989.55616438356,"07","NPratio",0.510825623765991
"0602BRA0154",1989-08-20,1989,1980,1989.63287671233,"08","NPratio",0.510825623765991
"0602BRA0154",1989-09-10,1989,1980,1989.6904109589,"09","NPratio",-0.641853886172395
"0602BRA0154",1990-07-29,1990,1990,1990.57260273973,"07","NPratio",0.105360515657826
"0602BRA0154",1990-08-19,1990,1990,1990.6301369863,"08","NPratio",0.105360515657826
"0602BRA0154",1990-09-03,1990,1990,1990.67123287671,"09","NPratio",0
"0602BRA0154",1990-09-16,1990,1990,1990.70684931507,"09","NPratio",-0.53062825106217
"0602BRA0154",1991-06-23,1991,1990,1991.47397260274,"06","NPratio",1.29098418131557
"0602BRA0154",1991-08-11,1991,1990,1991.60821917808,"08","NPratio",-0.53062825106217
"0602BRA0154",1991-09-02,1991,1990,1991.66849315068,"09","NPratio",-0.405465108108164
"0602BRA0154",1992-06-14,1992,1990,1992.45081967213,"06","NPratio",2.30258509299405
"0602BRA0154",1992-06-28,1992,1990,1992.48907103825,"06","NPratio",1.14990558305566
"0602BRA0154",1992-07-12,1992,1990,1992.52732240437,"07","NPratio",0.105360515657826
"0602BRA0154",1992-07-26,1992,1990,1992.56557377049,"07","NPratio",0.287682072451781
"0602BRA0154",1992-08-08,1992,1990,1992.60109289617,"08","NPratio",-0.336472236621213
"0602BRA0154",1992-09-06,1992,1990,1992.68032786885,"09","NPratio",-0.182321556793955
"0602BRA0154",1993-07-05,1993,1990,1993.50684931507,"07","NPratio",0.510825623765991
"0602BRA0154",1993-09-05,1993,1990,1993.67671232877,"09","NPratio",0.22314355131421
"0602BRA0154",1994-08-08,1994,1990,1994.6,"08","NPratio",0.22314355131421
"0602BRA0154",1994-08-28,1994,1990,1994.65479452055,"08","NPratio",0
"0602BRA0154",1994-09-11,1994,1990,1994.69315068493,"09","NPratio",-0.262364264467491
"0602BRA0154",1996-07-07,1996,1990,1996.51366120219,"07","NPratio",2.16905370036952
"0602BRA0154",1996-07-22,1996,1990,1996.55464480874,"07","NPratio",0.22314355131421
"0602BRA0154",1996-08-04,1996,1990,1996.59016393443,"08","NPratio",0
"0602BRA0154",1996-08-18,1996,1990,1996.62841530055,"08","NPratio",-0.0953101798043248
"0602BRA0154",1996-09-01,1996,1990,1996.66666666667,"09","NPratio",0
"0602BRA0154",1996-09-15,1996,1990,1996.70491803279,"09","NPratio",0
"0602BRA0154",1997-06-15,1997,1990,1997.45205479452,"06","NPratio",2.63905732961526
"0602BRA0154",1997-06-29,1997,1990,1997.4904109589,"06","NPratio",1.89711998488588
"0602BRA0154",1997-07-13,1997,1990,1997.52876712329,"07","NPratio",1.6094379124341
"0602BRA0154",1997-07-27,1997,1990,1997.56712328767,"07","NPratio",-0.262364264467491
"0602BRA0154",1997-08-10,1997,1990,1997.60547945205,"08","NPratio",0.105360515657826
"0602BRA0154",1997-08-24,1997,1990,1997.64383561644,"08","NPratio",-0.470003629245736
"0602BRA0154",1997-09-07,1997,1990,1997.68219178082,"09","NPratio",-0.262364264467491
"0602BRA0154",1998-07-18,1998,1990,1998.54246575342,"07","NPratio",0.2484613592985
"0602BRA0154",1999-06-20,1999,1990,1999.46575342466,"06","NPratio",-0.182321556793955
"0602BRA0154",1999-07-05,1999,1990,1999.50684931507,"07","NPratio",0.105360515657826
"0602BRA0154",1999-07-18,1999,1990,1999.54246575342,"07","NPratio",0.105360515657826
"0602BRA0154",1999-08-01,1999,1990,1999.58082191781,"08","NPratio",0.22314355131421
"0602BRA0154",1999-08-16,1999,1990,1999.62191780822,"08","NPratio",0.22314355131421
"0602BRA0154",1999-08-30,1999,1990,1999.6602739726,"08","NPratio",-0.262364264467491
"0602BRA0154",1999-09-12,1999,1990,1999.69589041096,"09","NPratio",-0.336472236621213
"0602BRA0154",2000-06-23,2000,2000,2000.47540983607,"06","NPratio",2.59026716544583
"0602BRA0154",2000-07-09,2000,2000,2000.51912568306,"07","NPratio",2.22847712084032
"0602BRA0154",2000-07-24,2000,2000,2000.56010928962,"07","NPratio",0.385662480811985
"0602BRA0154",2000-08-07,2000,2000,2000.59836065574,"08","NPratio",-0.182321556793955
"0602BRA0154",2000-08-21,2000,2000,2000.63661202186,"08","NPratio",0.105360515657826
"0602BRA0154",2000-09-04,2000,2000,2000.67486338798,"09","NPratio",0.356674943938732
"0602BRA0154",2001-06-18,2001,2000,2001.4602739726,"06","NPratio",-0.182321556793955
"0602BRA0154",2001-07-02,2001,2000,2001.49863013699,"07","NPratio",1.79175946922805
"0602BRA0154",2001-07-16,2001,2000,2001.53698630137,"07","NPratio",0.105360515657826
"0602BRA0154",2001-07-30,2001,2000,2001.57534246575,"07","NPratio",1.04982212449868
"0602BRA0154",2001-08-12,2001,2000,2001.61095890411,"08","NPratio",-0.0953101798043248
"0602BRA0154",2001-08-27,2001,2000,2001.65205479452,"08","NPratio",-0.693147180559945
"0602BRA0154",2001-09-17,2001,2000,2001.7095890411,"09","NPratio",-0.405465108108164
"1702BRA1039",1997-07-11,1997,1990,1997.52328767123,"07","NPratio",-2.56494935746154
"1702BRA1039",1997-07-29,1997,1990,1997.57260273973,"07","NPratio",-0.336472236621213
"1702BRA1039",1997-09-15,1997,1990,1997.70410958904,"09","NPratio",-0.336472236621213
"1702BRA1039",1998-09-16,1998,1990,1998.70684931507,"09","NPratio",1.00330210886378
"1702BRA1039",1999-06-08,1999,1990,1999.43287671233,"06","NPratio",-1.52605630349505
"1702BRA1039",1999-06-21,1999,1990,1999.46849315068,"06","NPratio",-2.56494935746154
"1702BRA1039",1999-07-04,1999,1990,1999.50410958904,"07","NPratio",-2.05412373369555
"1702BRA1039",1999-07-20,1999,1990,1999.54794520548,"07","NPratio",-2.01490302054226
"1702BRA1039",1999-08-03,1999,1990,1999.58630136986,"08","NPratio",-2.30258509299405
"1702BRA1039",1999-08-31,1999,1990,1999.66301369863,"08","NPratio",-1.87180217690159
"1702BRA1039",1999-09-11,1999,1990,1999.69315068493,"09","NPratio",-2.02814824729229
"1702BRA1039",1999-10-04,1999,1990,1999.75616438356,"10","NPratio",-1.91692261218206
"1702BRA1039",2000-06-06,2000,2000,2000.42896174863,"06","NPratio",0.776528789498997
"1702BRA1039",2000-06-19,2000,2000,2000.46448087432,"06","NPratio",0.430782916092454
"1702BRA1039",2000-07-04,2000,2000,2000.50546448087,"07","NPratio",-2.02814824729229
"1702BRA1039",2000-07-13,2000,2000,2000.53005464481,"07","NPratio",-2.02814824729229
"1702BRA1039",2001-06-18,2001,2000,2001.4602739726,"06","NPratio",0.984242478852696
"1702BRA1039",2001-07-08,2001,2000,2001.51506849315,"07","NPratio",-0.913887847257845
"1702BRA1039",2001-07-17,2001,2000,2001.5397260274,"07","NPratio",-1.53439103811119
"1702BRA1039",2001-07-31,2001,2000,2001.57808219178,"07","NPratio",-2.49229594821986
"1702BRA1039",2001-08-26,2001,2000,2001.64931506849,"08","NPratio",-2.74470351875025
"1702BRA1039",2001-09-11,2001,2000,2001.69315068493,"09","NPratio",-3.04974686186023
"1702BRA1039",2001-09-25,2001,2000,2001.73150684932,"09","NPratio",-2.31095000932567
"1702BRA1039",2001-10-15,2001,2000,2001.78630136986,"10","NPratio",-0.154650554868909
"1104BRA0347",1987-06-19,1987,1980,1987.46301369863,"06","NPratio",1.20397280432594
"1104BRA0347",1987-06-28,1987,1980,1987.48767123288,"06","NPratio",0.693147180559945
"1104BRA0347",1987-07-05,1987,1980,1987.50684931507,"07","NPratio",0.22314355131421
"1104BRA0347",1987-07-12,1987,1980,1987.52602739726,"07","NPratio",0.693147180559945
"1104BRA0347",1987-07-19,1987,1980,1987.54520547945,"07","NPratio",2.30258509299405
"1104BRA0347",1987-07-26,1987,1980,1987.56438356164,"07","NPratio",0.356674943938732
"1104BRA0347",1987-08-02,1987,1980,1987.58356164384,"08","NPratio",0.693147180559945
"1104BRA0347",1987-08-10,1987,1980,1987.60547945205,"08","NPratio",0.510825623765991
"1104BRA0347",1987-08-16,1987,1980,1987.62191780822,"08","NPratio",1.20397280432594
"1104BRA0347",1987-08-23,1987,1980,1987.64109589041,"08","NPratio",0.356674943938732
"1104BRA0347",1987-08-30,1987,1980,1987.6602739726,"08","NPratio",1.20397280432594
"1104BRA0347",1987-09-20,1987,1980,1987.71780821918,"09","NPratio",0.105360515657826
"1104BRA0347",1988-06-15,1988,1980,1988.45355191257,"06","NPratio",0.22314355131421
"1104BRA0347",1988-07-04,1988,1980,1988.50546448087,"07","NPratio",0.916290731874155
"1104BRA0347",1988-07-17,1988,1980,1988.54098360656,"07","NPratio",0.22314355131421
"1104BRA0347",1988-07-31,1988,1980,1988.57923497268,"07","NPratio",0.916290731874155
"1104BRA0347",1988-08-22,1988,1980,1988.6393442623,"08","NPratio",0.916290731874155
"1104BRA0347",1988-09-05,1988,1980,1988.67759562842,"09","NPratio",0.510825623765991
"1104BRA0347",1988-09-19,1988,1980,1988.71584699454,"09","NPratio",0.693147180559945
"1104BRA0347",1989-07-04,1989,1980,1989.50410958904,"07","NPratio",0.693147180559945
"1104BRA0347",1989-07-31,1989,1980,1989.57808219178,"07","NPratio",0.22314355131421
"1104BRA0347",1989-08-29,1989,1980,1989.65753424658,"08","NPratio",1.20397280432594
"1104BRA0347",1990-07-08,1990,1990,1990.51506849315,"07","NPratio",0
"1104BRA0347",1990-08-08,1990,1990,1990.6,"08","NPratio",0
"1104BRA0347",1990-08-30,1990,1990,1990.6602739726,"08","NPratio",-0.587786664902119
"1104BRA0347",1990-09-29,1990,1990,1990.74246575342,"09","NPratio",0.22314355131421
"1104BRA0347",1991-06-23,1991,1990,1991.47397260274,"06","NPratio",0.105360515657826
"1104BRA0347",1991-07-22,1991,1990,1991.55342465753,"07","NPratio",0.356674943938732
"1104BRA0347",1991-09-08,1991,1990,1991.68493150685,"09","NPratio",0.510825623765991
"1104BRA0347",1999-05-16,1999,1990,1999.3698630137,"05","NPratio",-0.641853886172395
"1104BRA0347",1999-05-31,1999,1990,1999.41095890411,"05","NPratio",0.916290731874155
"1104BRA0347",1999-06-27,1999,1990,1999.48493150685,"06","NPratio",0.693147180559945
"1104BRA0347",1999-07-11,1999,1990,1999.52328767123,"07","NPratio",0.916290731874155
"1104BRA0347",1999-07-26,1999,1990,1999.56438356164,"07","NPratio",0.105360515657826
"1104BRA0347",1999-08-15,1999,1990,1999.61917808219,"08","NPratio",0.356674943938732
"1104BRA0347",1999-08-29,1999,1990,1999.65753424658,"08","NPratio",0.356674943938732
"1104BRA0347",1999-09-12,1999,1990,1999.69589041096,"09","NPratio",0.693147180559945
"1104BRA0347",2000-07-02,2000,2000,2000.5,"07","NPratio",0.916290731874155
"1104BRA0347",2000-07-11,2000,2000,2000.52459016393,"07","NPratio",0.916290731874155
"1104BRA0347",2000-07-31,2000,2000,2000.57923497268,"07","NPratio",0.510825623765991
"1104BRA0347",2000-08-13,2000,2000,2000.61475409836,"08","NPratio",0
