"LAKE_ID","year","yrdate","month","decade","CHLA","SECCHI","NPratio","PHOS","COLOR","lake","ECOREG","MAXFT","ACRES","temp_type","alk_type","size_class","depth_type","acid","precipitation","zebra_mussels","algaecide"
"0602BRA0154",1988,220,8,1980,2.22,4.94,1.25,0.008,6,5,60,27,136.120507,3,3,5,2,771.8597594,76.6439971923828,0,0
"0602BRA0154",1989,232,8,1980,3.03,3.96,1.66666666666667,0.006,2,5,60,27,136.120507,3,3,5,2,948.7065115,96.1419982910156,0,0
"0602BRA0154",1989,253,9,1980,3.4,4.57,0.526315789473684,0.019,5,5,60,27,136.120507,3,3,5,2,948.7065115,96.1419982910156,0,0
"0602BRA0154",1989,176,6,1980,1.01,6.68,1.66666666666667,0.006,5,5,60,27,136.120507,3,3,5,2,948.7065115,96.1419982910156,0,0
"0602BRA0154",1989,204,7,1980,2.89,5.78,1.66666666666667,0.006,5,5,60,27,136.120507,3,3,5,2,948.7065115,96.1419982910156,0,0
"0602BRA0154",1990,246,9,1990,3.38,2.41,1,0.01,5,5,60,27,136.120507,3,3,5,2,1265.007956,128.878005981445,0,0
"0602BRA0154",1990,259,9,1990,7.18,5.9,0.588235294117647,0.017,9,5,60,27,136.120507,3,3,5,2,1265.007956,128.878005981445,0,0
"0602BRA0154",1990,210,7,1990,2.46,4.44,1.11111111111111,0.009,4,5,60,27,136.120507,3,3,5,2,1265.007956,128.878005981445,0,0
"0602BRA0154",1990,231,8,1990,7.34,3.58,1.11111111111111,0.009,6,5,60,27,136.120507,3,3,5,2,1265.007956,128.878005981445,0,0
"0602BRA0154",1991,223,8,1990,4.82,2.73,0.588235294117647,0.017,6,5,60,27,136.120507,3,3,5,2,986.4761827,94.4369964599609,0,0
"0602BRA0154",1991,245,9,1990,7.07,3.92,0.666666666666667,0.015,4,5,60,27,136.120507,3,3,5,2,986.4761827,94.4369964599609,0,0
"0602BRA0154",1991,174,6,1990,2.87,6.13,3.63636363636364,0.011,7,5,60,27,136.120507,3,3,5,2,986.4761827,94.4369964599609,0,0
"0602BRA0154",1992,166,6,1990,2.32,4.12,10,0.01,4,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1992,180,6,1990,3.88,5.64,3.15789473684211,0.019,5,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1992,194,7,1990,7.17,3.02,1.11111111111111,0.009,7,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1992,221,8,1990,7.17,2.44,0.714285714285714,0.014,4,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1992,250,9,1990,4.47,3.48,0.833333333333333,0.012,6,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1992,208,7,1990,8.19,3.66,1.33333333333333,0.009,2,5,60,27,136.120507,3,3,5,2,978.0931406,103.920997619628,0,0
"0602BRA0154",1993,186,7,1990,1.89,7.01,1.66666666666667,0.006,2,5,60,27,136.120507,3,3,5,2,961.590198,105.455001831054,0,0
"0602BRA0154",1993,248,9,1990,3.13,5.915,1.25,0.008,2,5,60,27,136.120507,3,3,5,2,961.590198,105.455001831054,0,0
"0602BRA0154",1994,220,8,1990,2.43,3,1.25,0.008,6,5,60,27,136.120507,3,3,5,2,937.1584952,105.36799621582,0,0
"0602BRA0154",1994,240,8,1990,2.85,3.525,1,0.01,7,5,60,27,136.120507,3,3,5,2,937.1584952,105.36799621582,0,0
"0602BRA0154",1994,254,9,1990,6.42,3.635,0.769230769230769,0.013,2,5,60,27,136.120507,3,3,5,2,937.1584952,105.36799621582,0,0
"0602CRO0073",1986,179,6,1980,0.94,6.75,11.6666666666667,0.006,5,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,194,7,1980,1.18,6.75,2.5,0.01,2,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,200,7,1980,1.36,5.75,1.66666666666667,0.015,5,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,207,7,1980,1.16,5.75,2.77777777777778,0.009,5,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,213,8,1980,1.46,5.375,2.27272727272727,0.011,3,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,222,8,1980,1.63,4.75,1.25,0.02,10,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,228,8,1980,3.7,3.75,2.77777777777778,0.009,10,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,231,8,1980,2.07,4.125,2.5,0.01,10,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,235,8,1980,5.77,3.75,2.5,0.01,10,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,242,8,1980,5.4,3.75,2.08333333333333,0.012,3,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,256,9,1980,20.5,3.25,1.66666666666667,0.015,3,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1986,169,6,1980,1.13,6,5,0.012,5,6,60,62.34,109.794047,1,3,4,2,1368.085195,110.612612718842,0,0
"0602CRO0073",1987,162,6,1980,2.9,5.75,3.33333333333333,0.015,5,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1987,192,7,1980,4.8,5.75,1.11111111111111,0.009,6,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1987,214,8,1980,7.3,3.75,0.909090909090909,0.011,12,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1987,256,9,1980,14.4,3.625,0.769230769230769,0.013,8,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1987,270,9,1980,19.4,2.5,0.769230769230769,0.013,4,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1987,178,6,1980,4.7,5.375,3.33333333333333,0.009,10,6,60,62.34,109.794047,1,3,4,2,1001.433793,87.6785252180066,0,0
"0602CRO0073",1988,199,7,1980,2.37,4.75,0.869565217391304,0.023,6,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,213,7,1980,2.52,5,0.833333333333333,0.012,3,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,227,8,1980,3.18,3.875,2,0.005,6,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,185,7,1980,4.67,4.75,1,0.01,10,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,241,8,1980,5.55,3.125,0.555555555555556,0.018,7,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,249,9,1980,7.03,2.75,0.555555555555556,0.018,6,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,255,9,1980,5.7,3.75,0.666666666666667,0.015,6,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,234,8,1980,4.22,4.25,0.833333333333333,0.012,6,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,276,10,1980,10.8,4.625,0.666666666666667,0.015,7,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,269,9,1980,5.33,3.375,2.08333333333333,0.012,7,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1988,262,9,1980,7.1,3.875,0.714285714285714,0.014,3,6,60,62.34,109.794047,1,3,4,2,912.4516808,87.357211823721,0,0
"0602CRO0073",1989,204,7,1980,3.59,4.25,0.833333333333333,0.012,6,6,60,62.34,109.794047,1,3,4,2,1154.428463,110.216329713622,0,0
"0602CRO0073",1989,240,8,1980,4.81,4.625,0.833333333333333,0.012,7,6,60,62.34,109.794047,1,3,4,2,1154.428463,110.216329713622,0,0
"0602CRO0073",1989,254,9,1980,3.63,4.25,1,0.01,8,6,60,62.34,109.794047,1,3,4,2,1154.428463,110.216329713622,0,0
"0602CRO0073",1989,176,6,1980,1.92,9.25,11,0.01,7,6,60,62.34,109.794047,1,3,4,2,1154.428463,110.216329713622,0,0
"0602CRO0073",1990,252,9,1990,3.4,5.25,1,0.01,5,6,60,62.34,109.794047,1,3,4,2,1398.778011,126.161077725966,0,0
"0602CRO0073",1990,182,7,1990,2.64,6.25,2.85714285714286,0.014,10,6,60,62.34,109.794047,1,3,4,2,1398.778011,126.161077725966,0,0
"0602CRO0073",1990,226,8,1990,5.48,5.125,1.11111111111111,0.009,8,6,60,62.34,109.794047,1,3,4,2,1398.778011,126.161077725966,0,0
"0602CRO0073",1995,197,7,1990,1.42,7.25,0.714285714285714,0.014,1,6,60,62.34,109.794047,1,3,4,2,807.4554295,92.0016887039419,0,0
"0602EAR0146",1988,181,6,1980,2.44,3.32,78.8888888888889,0.009,7,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,189,7,1980,2.67,3.2,71.1111111111111,0.009,6,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,165,6,1980,6.22,2.65,91.6666666666667,0.012,5,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,174,6,1980,5.12,3.05,88,0.01,4,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,217,8,1980,2.96,2.73,48.1818181818182,0.011,4,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,223,8,1980,4.66,2.35,26.6666666666667,0.012,5,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,230,8,1980,3.85,2.5,36.6666666666667,0.009,6,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,238,8,1980,4.07,2.39,20.8333333333333,0.012,6,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,251,9,1980,5.62,2.77,11.1111111111111,0.018,5,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,259,9,1980,2.44,2.99,1.11111111111111,0.009,5,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,266,9,1980,1.92,3.02,15,0.012,2,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,202,7,1980,2.29,3.78,68,0.01,6,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1988,211,7,1980,5.03,3.09,24.8,0.025,4,7,60,32.81,27.475237,3,3,3,2,800.5970997,80.8308837668827,0,0
"0602EAR0146",1989,205,7,1980,2.9,2.21,75,0.012,7,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,212,7,1980,1.44,3.23,76,0.01,7,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,191,7,1980,2.29,2.68,73.3333333333333,0.015,3,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,198,7,1980,4.57,2.29,100,0.01,2,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,268,9,1980,1.25,2.99,33,0.01,2,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,219,8,1980,3.03,2.97,90,0.008,3,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1989,247,9,1980,5.55,1.85,34.6153846153846,0.013,3,7,60,32.81,27.475237,3,3,3,2,921.8105953,95.7807694240048,0,0
"0602EAR0146",1990,220,8,1990,2.78,3.02,146.666666666667,0.006,4,7,60,32.81,27.475237,3,3,3,2,1108.734521,116.416526178687,0,0
"0602EAR0146",1990,249,9,1990,3.27,2.96,93.3333333333333,0.006,5,7,60,32.81,27.475237,3,3,3,2,1108.734521,116.416526178687,0,0
"0602EAR0146",1990,270,9,1990,2.92,2.84,47.7777777777778,0.009,4,7,60,32.81,27.475237,3,3,3,2,1108.734521,116.416526178687,0,0
"0602EAR0146",1990,282,10,1990,3.19,3.17,45.5555555555556,0.009,7,7,60,32.81,27.475237,3,3,3,2,1108.734521,116.416526178687,0,0
"0602EAR0146",1991,184,7,1990,3.9,2.39,74.4444444444445,0.009,4,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,198,7,1990,4.73,2.61,54,0.01,6,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,241,8,1990,5.37,1.88,21.1111111111111,0.009,8,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,254,9,1990,7.29,1.68,10,0.01,7,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,213,8,1990,6.14,2.32,26.4285714285714,0.014,2,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,234,8,1990,5.58,2.82,35.7142857142857,0.007,8,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,283,10,1990,4.39,2.88,7.27272727272727,0.011,6,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1991,268,9,1990,5.77,2.76,6.66666666666667,0.012,4,7,60,32.81,27.475237,3,3,3,2,916.6560473,90.0332534856047,0,0
"0602EAR0146",1992,218,8,1990,14.4,0.99,17.2222222222222,0.018,5,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,232,8,1990,6.09,1.78,25.7142857142857,0.014,7,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,245,9,1990,12.7,1.28,18.3333333333333,0.018,6,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,274,9,1990,2.52,2.09,29,0.01,7,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,287,10,1990,5.1,1.98,30,0.009,6,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,259,9,1990,5.92,1.52,23.5714285714286,0.014,9,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1992,204,7,1990,13.9,1.25,24.7058823529412,0.017,5,7,60,32.81,27.475237,3,3,3,2,961.2514567,104.147975210399,0,0
"0602EAR0146",1993,179,6,1990,5.4,1.5,108,0.01,3,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,221,8,1990,6.97,2.635,56.6666666666667,0.009,4,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,235,8,1990,3.67,2.83,58.5714285714286,0.007,2,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,193,7,1990,4.01,2.16,103.75,0.008,2,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,207,7,1990,8.8,1.945,67,0.01,2,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,277,10,1990,10.7,1.765,21,0.01,3,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,251,9,1990,5.65,2.665,42.8571428571429,0.007,4,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1993,263,9,1990,6.12,2.165,30,0.009,2,7,60,32.81,27.475237,3,3,3,2,915.7451754,102.796794313199,0,0
"0602EAR0146",1994,154,6,1990,7.17,0.9,115,0.02,4,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,189,7,1990,2.18,2.72,225,0.008,2,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,227,8,1990,3.65,2.965,240,0.005,2,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,262,9,1990,3.19,2.56,113.75,0.008,2,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,199,7,1990,3.96,2.715,283.333333333333,0.006,3,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,216,8,1990,2.12,3.45,200,0.007,2,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAR0146",1994,276,10,1990,6.46,1.8,72.7272727272727,0.011,5,7,60,32.81,27.475237,3,3,3,2,914.4623225,104.34323508038,0,0
"0602EAT0163",1988,199,7,1980,0.27,6.49,4.28571428571429,0.007,5,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,213,7,1980,1.63,7.73,1.66666666666667,0.006,5,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,192,7,1980,3.92,6.55,3.57142857142857,0.007,9,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,234,8,1980,2.89,6.07,0.909090909090909,0.011,7,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,241,8,1980,4,3.35,0.714285714285714,0.014,6,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,255,9,1980,15.5,2.09,0.714285714285714,0.014,2,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,262,9,1980,16.5,2.07,0.714285714285714,0.014,7,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,269,9,1980,17.8,2.07,0.666666666666667,0.015,2,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,276,10,1980,14.4,2.16,0.714285714285714,0.014,8,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,220,8,1980,1.92,6.34,1.25,0.008,5,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1988,227,8,1980,1.92,6.36,1.11111111111111,0.009,5,8,60,50,250.402933,3,2,5,2,808.8840129,80.3795013427734,0,0
"0602EAT0163",1989,190,7,1980,2.44,6.55,18.3333333333333,0.006,10,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,218,8,1980,4.59,5.12,1.11111111111111,0.009,5,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,232,8,1980,3.74,5.52,1,0.01,7,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,197,7,1980,5.19,5.72,6.25,0.008,5,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,211,7,1980,5.02,4.68,3.57142857142857,0.007,2,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,260,9,1980,4.51,4.59,3.33333333333333,0.009,6,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1989,246,9,1980,5.11,3.81,1,0.01,5,8,60,50,250.402933,3,2,5,2,987.5716349,99.9354972839355,0,0
"0602EAT0163",1990,231,8,1990,5.58,5.34,1.42857142857143,0.007,4,8,60,50,250.402933,3,2,5,2,1276.067708,128.895500183105,0,0
"0602EAT0163",1990,259,9,1990,12.2,3.2,0.909090909090909,0.011,10,8,60,50,250.402933,3,2,5,2,1276.067708,128.895500183105,0,0
"0602EAT0163",1990,211,7,1990,1.97,4.955,10,0.007,7,8,60,50,250.402933,3,2,5,2,1276.067708,128.895500183105,0,0
"0602EAT0163",1991,203,7,1990,5.26,4.53,1.11111111111111,0.009,4,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,217,8,1990,6.23,2.5,0.833333333333333,0.012,10,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,231,8,1990,4.82,3.72,1.25,0.008,5,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,238,8,1990,5.36,3.72,1.42857142857143,0.007,8,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,210,7,1990,4.67,3.8,1.42857142857143,0.007,3,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,259,9,1990,8.41,3,0.909090909090909,0.011,2,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,267,9,1990,7.35,2.9,1,0.01,4,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1991,252,9,1990,4.21,3.75,1.25,0.008,6,8,60,50,250.402933,3,2,5,2,1006.027913,95.7615013122558,0,0
"0602EAT0163",1992,167,6,1990,1.22,3.41,15.7142857142857,0.007,8,8,60,50,250.402933,3,2,5,2,1027.461934,109.242000579833,0,0
"0602EAT0163",1992,196,7,1990,3.41,4.04,5,0.008,7,8,60,50,250.402933,3,2,5,2,1027.461934,109.242000579833,0,0
"0602EAT0163",1992,209,7,1990,3.62,4.24,1.25,0.008,8,8,60,50,250.402933,3,2,5,2,1027.461934,109.242000579833,0,0
"0602EAT0163",1992,237,8,1990,2.8,3.445,1.25,0.008,7,8,60,50,250.402933,3,2,5,2,1027.461934,109.242000579833,0,0
"0602EAT0163",1992,181,6,1990,2.65,4.57,8.75,0.008,3,8,60,50,250.402933,3,2,5,2,1027.461934,109.242000579833,0,0
"0602EAT0163",1993,172,6,1990,19,2.82,2.5,0.012,8,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,201,7,1990,1.37,4.85,2,0.005,2,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,221,8,1990,4.93,5.135,1.42857142857143,0.007,4,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,235,8,1990,4.42,4.145,1.66666666666667,0.006,1,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,186,7,1990,2.87,4.01,3.33333333333333,0.006,3,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,256,9,1990,3.78,3.63,1.42857142857143,0.007,5,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,277,10,1990,8.42,2.36,0.714285714285714,0.014,5,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1993,250,9,1990,5.48,3.98,2,0.005,4,8,60,50,250.402933,3,2,5,2,970.8041992,105.826499938964,0,0
"0602EAT0163",1994,164,6,1990,1.19,5.655,12.7272727272727,0.011,2,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,192,7,1990,2.04,6.25,10,0.006,3,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,206,7,1990,2.5,5.365,2,0.005,2,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,220,8,1990,3.63,4.955,1.66666666666667,0.006,4,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,235,8,1990,5.8,3.55,1.42857142857143,0.007,7,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,282,10,1990,6.24,3.315,0.833333333333333,0.012,7,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1994,180,6,1990,2.67,3.915,12.2222222222222,0.009,3,8,60,50,250.402933,3,2,5,2,975.3500061,109.14049911499,0,0
"0602EAT0163",1995,207,7,1990,0.93,5.7,2,0.005,5,8,60,50,250.402933,3,2,5,2,774.692627,92.8785018920898,0,0
"0602EAT0163",1995,233,8,1990,3.05,4.225,2.5,0.004,1,8,60,50,250.402933,3,2,5,2,774.692627,92.8785018920898,0,0
"0602EAT0163",1995,269,9,1990,13.6,2.235,0.909090909090909,0.011,5,8,60,50,250.402933,3,2,5,2,774.692627,92.8785018920898,0,0
"0602HAT0155",1988,173,6,1980,3.18,4.65,0.416666666666667,0.024,10,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,183,7,1980,3.4,4.6,0.37037037037037,0.027,6,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,189,7,1980,1.63,6.4,1.25,0.008,30,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,168,6,1980,5.33,5.79,0.714285714285714,0.014,5,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,209,7,1980,2.22,5.9,1.11111111111111,0.009,2,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,217,8,1980,2.52,5.15,1.25,0.008,4,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,224,8,1980,2.15,3.8,0.769230769230769,0.013,5,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,231,8,1980,3.48,4.5,0.833333333333333,0.012,5,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,236,8,1980,3.26,3.95,1.42857142857143,0.007,8,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,243,8,1980,4.66,3.85,0.833333333333333,0.012,3,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,251,9,1980,3.33,3.75,0.833333333333333,0.012,6,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,258,9,1980,3.63,4.4,1.11111111111111,0.009,7,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,266,9,1980,6.07,3.55,0.909090909090909,0.011,7,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,194,7,1980,2.59,5.95,0.833333333333333,0.012,11,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
"0602HAT0155",1988,203,7,1980,2.74,5.6,1.11111111111111,0.009,6,9,60,63,135.242303,3,2,5,2,772.4098469,76.6439971923828,0,0
